,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,PC_FORMACAO_DOCENTE_INICIAL,PC_FORMACAO_DOCENTE_FINAL,PC_FORMACAO_DOCENTE_MEDIO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_5EF,NU_PRESENTES_5EF,TAXA_PARTICIPACAO_5EF,NIVEL_0_LP5,NIVEL_1_LP5,NIVEL_2_LP5,NIVEL_3_LP5,NIVEL_4_LP5,NIVEL_5_LP5,NIVEL_6_LP5,NIVEL_7_LP5,NIVEL_8_LP5,NIVEL_9_LP5,NIVEL_0_MT5,NIVEL_1_MT5,NIVEL_2_MT5,NIVEL_3_MT5,NIVEL_4_MT5,NIVEL_5_MT5,NIVEL_6_MT5,NIVEL_7_MT5,NIVEL_8_MT5,NIVEL_9_MT5,NIVEL_10_MT5,NU_MATRICULADOS_CENSO_9EF,NU_PRESENTES_9EF,TAXA_PARTICIPACAO_9EF,NIVEL_0_LP9,NIVEL_1_LP9,NIVEL_2_LP9,NIVEL_3_LP9,NIVEL_4_LP9,NIVEL_5_LP9,NIVEL_6_LP9,NIVEL_7_LP9,NIVEL_8_LP9,NIVEL_0_MT9,NIVEL_1_MT9,NIVEL_2_MT9,NIVEL_3_MT9,NIVEL_4_MT9,NIVEL_5_MT9,NIVEL_6_MT9,NIVEL_7_MT9,NIVEL_8_MT9,NIVEL_9_MT9,NU_MATRICULADOS_CENSO_EMT,NU_PRESENTES_EMT,TAXA_PARTICIPACAO_EMT,NIVEL_0_LPEMT,NIVEL_1_LPEMT,NIVEL_2_LPEMT,NIVEL_3_LPEMT,NIVEL_4_LPEMT,NIVEL_5_LPEMT,NIVEL_6_LPEMT,NIVEL_7_LPEMT,NIVEL_8_LPEMT,NIVEL_0_MTEMT,NIVEL_1_MTEMT,NIVEL_2_MTEMT,NIVEL_3_MTEMT,NIVEL_4_MTEMT,NIVEL_5_MTEMT,NIVEL_6_MTEMT,NIVEL_7_MTEMT,NIVEL_8_MTEMT,NIVEL_9_MTEMT,NIVEL_10_MTEMT,NU_MATRICULADOS_CENSO_EMI,NU_PRESENTES_EMI,TAXA_PARTICIPACAO_EMI,NIVEL_0_LPEMI,NIVEL_1_LPEMI,NIVEL_2_LPEMI,NIVEL_3_LPEMI,NIVEL_4_LPEMI,NIVEL_5_LPEMI,NIVEL_6_LPEMI,NIVEL_7_LPEMI,NIVEL_8_LPEMI,NIVEL_0_MTEMI,NIVEL_1_MTEMI,NIVEL_2_MTEMI,NIVEL_3_MTEMI,NIVEL_4_MTEMI,NIVEL_5_MTEMI,NIVEL_6_MTEMI,NIVEL_7_MTEMI,NIVEL_8_MTEMI,NIVEL_9_MTEMI,NIVEL_10_MTEMI,NU_MATRICULADOS_CENSO_EM,NU_PRESENTES_EM,TAXA_PARTICIPACAO_EM,NIVEL_0_LPEM,NIVEL_1_LPEM,NIVEL_2_LPEM,NIVEL_3_LPEM,NIVEL_4_LPEM,NIVEL_5_LPEM,NIVEL_6_LPEM,NIVEL_7_LPEM,NIVEL_8_LPEM,NIVEL_0_MTEM,NIVEL_1_MTEM,NIVEL_2_MTEM,NIVEL_3_MTEM,NIVEL_4_MTEM,NIVEL_5_MTEM,NIVEL_6_MTEM,NIVEL_7_MTEM,NIVEL_8_MTEM,NIVEL_9_MTEM,NIVEL_10_MTEM,MEDIA_5EF_LP,MEDIA_5EF_MT,MEDIA_9EF_LP,MEDIA_9EF_MT,MEDIA_EMT_LP,MEDIA_EMT_MT,MEDIA_EMI_LP,MEDIA_EMI_MT,MEDIA_EM_LP,MEDIA_EM_MT
18217,2019,2,24,2408003,2,24003298,3,1,73.1,54.5,,N�vel V,60.0,60.0,1.0,0.0,0.0,3.33,13.33,18.33,21.67,21.67,11.67,8.33,1.67,0.0,0.0,1.67,11.67,15.0,15.0,18.33,13.33,10.0,13.33,1.67,35.0,34.0,0.9714285714,2.94,5.88,5.88,23.53,17.65,35.29,8.82,0.0,0.0,8.82,0.0,11.76,20.59,23.53,8.82,11.76,11.76,2.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.8,260.02,282.25,287.62,,,,,,
18218,2019,2,24,2408003,2,24003352,2,1,81.7,,,N�vel IV,23.0,20.0,0.8695652174,10.0,20.0,20.0,10.0,10.0,15.0,5.0,10.0,0.0,0.0,0.0,15.0,15.0,15.0,10.0,25.0,15.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24,208.47,,,,,,,,
18219,2019,2,24,2408003,2,24003409,2,1,,67.7,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,87.0,79.0,0.908045977,25.7,3.72,12.81,21.66,18.49,13.86,2.3,1.46,0.0,15.46,13.34,20.3,18.21,18.38,8.95,4.08,1.29,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.03,251.22,,,,,,
18220,2019,2,24,2408003,2,24003530,3,1,95.1,,,N�vel III,55.0,49.0,0.8909090909,0.0,8.4,10.74,22.59,21.05,25.34,5.76,4.3,1.82,0.0,2.48,0.0,19.31,20.14,16.45,25.4,14.41,1.82,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.89,212.36,,,,,,,,
18221,2019,2,24,2408003,2,24064459,2,1,89.6,59.7,49.3,N�vel IV,41.0,34.0,0.8292682927,0.0,11.76,11.76,23.53,17.65,20.59,11.76,2.94,0.0,0.0,2.94,0.0,5.88,23.53,20.59,29.41,5.88,11.76,0.0,0.0,0.0,62.0,47.0,0.7580645161,,,,,,,,,,,,,,,,,,,,45.0,37.0,0.8222222222,13.51,10.81,27.03,18.92,8.11,10.81,8.11,2.7,0.0,16.22,10.81,21.62,13.51,16.22,16.22,2.7,2.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,45.0,37.0,0.8222222222,13.51,10.81,27.03,18.92,8.11,10.81,8.11,2.7,0.0,16.22,10.81,21.62,13.51,16.22,16.22,2.7,2.7,0.0,0.0,0.0,205.2,219.6,,,277.08,279.35,,,277.08,279.35
18222,2019,2,24,2408003,2,24065170,3,2,,57.7,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,0.8571428571,25.0,41.67,0.0,16.67,8.33,8.33,0.0,0.0,0.0,41.67,25.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.12,214.46,,,,,,
18223,2019,2,24,2408003,2,24066079,3,1,83.3,,,N�vel III,12.0,12.0,1.0,0.0,8.33,16.67,0.0,0.0,25.0,16.67,25.0,8.33,0.0,0.0,8.33,8.33,16.67,25.0,16.67,16.67,8.33,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.71,217.6,,,,,,,,
18224,2019,2,24,2408003,2,24068861,2,1,100.0,,,N�vel V,53.0,49.0,0.9245283019,6.37,6.21,11.93,20.42,24.51,10.29,14.22,4.08,1.96,0.0,4.25,6.21,8.17,16.02,26.63,16.34,10.29,4.08,8.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.25,216.46,,,,,,,,
18225,2019,2,24,2408003,2,24068942,3,1,100.0,,,N�vel IV,61.0,61.0,1.0,0.0,0.0,4.91,11.55,9.57,23.43,26.13,13.19,7.94,3.28,0.0,0.0,3.27,4.91,14.75,19.82,29.4,24.56,3.27,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.35,250.42,,,,,,,,
18226,2019,2,24,2408003,2,24070076,3,1,85.4,,,N�vel IV,87.0,85.0,0.9770114943,3.57,2.38,9.53,14.28,20.23,16.68,19.04,9.53,4.76,0.0,0.0,2.38,5.95,13.09,21.43,26.2,19.05,7.14,4.76,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.17,230.97,,,,,,,,
18227,2019,2,24,2408003,2,24070408,3,1,82.5,54.2,,N�vel IV,57.0,49.0,0.8596491228,6.15,6.7,16.21,20.95,18.72,17.03,14.25,0.0,0.0,0.0,4.19,4.19,10.34,10.06,22.91,22.91,14.8,6.15,2.23,2.23,0.0,27.0,21.0,0.7777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.53,221.29,,,,,,,,
18228,2019,2,24,2408003,2,24071811,2,1,79.1,100.0,,N�vel IV,47.0,35.0,0.7446808511,,,,,,,,,,,,,,,,,,,,,,41.0,35.0,0.8536585366,11.43,2.86,22.86,28.57,17.14,11.43,5.71,0.0,0.0,14.29,14.29,22.86,17.14,22.86,2.86,5.71,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.85,248.45,,,,,,
18229,2019,2,24,2408003,2,24071870,2,1,100.0,,,N�vel IV,31.0,26.0,0.8387096774,18.11,15.38,15.38,15.38,11.91,7.69,4.22,3.47,8.44,0.0,4.22,17.37,15.38,7.69,27.3,4.22,4.22,12.66,6.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.97,205.43,,,,,,,,
18230,2019,2,24,2408003,2,24072494,3,1,79.6,,,N�vel III,64.0,54.0,0.84375,3.79,1.66,9.25,14.8,28.74,26.28,12.15,3.32,0.0,0.0,0.0,3.79,7.78,12.67,34.96,17.41,14.61,7.11,1.66,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.68,222.55,,,,,,,,
18231,2019,2,24,2408003,2,24072516,3,1,70.7,55.6,,N�vel III,21.0,18.0,0.8571428571,11.76,23.53,5.88,29.41,11.76,0.0,5.88,11.76,0.0,0.0,0.0,35.29,5.88,29.41,5.88,11.76,5.88,5.88,0.0,0.0,0.0,12.0,12.0,1.0,25.0,25.0,16.67,8.33,16.67,8.33,0.0,0.0,0.0,25.0,8.33,33.33,16.67,8.33,8.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.06,185.18,229.63,234.32,,,,,,
18232,2019,2,24,2408003,2,24073075,3,2,80.0,,,N�vel III,16.0,14.0,0.875,0.0,0.0,28.57,7.14,28.57,14.29,14.29,7.14,0.0,0.0,0.0,0.0,0.0,35.71,35.71,14.29,14.29,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.53,216.55,,,,,,,,
18233,2019,2,24,2408003,2,24076660,3,1,91.7,,,N�vel IV,87.0,84.0,0.9655172414,2.39,2.39,8.41,15.51,27.44,20.26,10.53,11.81,1.25,0.0,0.0,0.0,6.01,9.37,32.33,23.94,13.06,7.1,4.63,3.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.95,233.99,,,,,,,,
18234,2019,2,24,2408003,2,24079570,3,1,57.1,49.1,,N�vel IV,43.0,41.0,0.9534883721,0.0,2.44,12.2,19.52,26.82,9.77,14.62,12.2,2.44,0.0,0.0,4.88,7.31,19.51,19.51,21.95,17.09,7.31,2.44,0.0,0.0,26.0,23.0,0.8846153846,34.78,8.7,8.7,21.74,0.0,13.04,8.7,4.35,0.0,26.09,8.7,30.43,8.7,17.39,4.35,4.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.82,221.78,243.05,236.98,,,,,,
18235,2019,2,24,2408003,2,24079588,3,1,92.5,41.1,,N�vel V,56.0,56.0,1.0,0.0,1.79,7.14,14.29,21.43,25.0,17.86,8.93,3.57,0.0,1.79,0.0,3.57,8.93,23.21,19.64,19.64,19.64,1.79,1.79,0.0,83.0,84.0,1.0120481928,7.18,1.16,13.16,14.28,27.31,26.19,7.14,3.57,0.0,2.41,7.1,9.5,17.8,36.99,19.14,4.69,2.37,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.19,241.17,280.14,280.59,,,,,,
18236,2019,2,24,2408003,2,24079596,3,1,79.7,,,N�vel III,49.0,46.0,0.9387755102,13.04,17.3,15.17,8.7,30.7,6.48,6.48,2.13,0.0,0.0,2.22,12.87,12.95,26.09,15.44,10.91,17.39,2.13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.35,198.93,,,,,,,,
18237,2019,2,24,2408003,2,24080284,3,1,100.0,,,N�vel IV,31.0,30.0,0.9677419355,0.0,9.89,19.78,16.77,23.23,20.43,9.89,0.0,0.0,0.0,0.0,3.44,6.88,16.56,36.34,20.0,10.11,3.44,0.0,3.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.39,218.58,,,,,,,,
18238,2019,2,24,2408003,2,24082511,3,2,76.9,17.1,,N�vel III,15.0,14.0,0.9333333333,7.14,0.0,35.71,14.29,7.14,7.14,21.43,0.0,7.14,0.0,0.0,14.29,14.29,0.0,14.29,21.43,21.43,0.0,0.0,7.14,7.14,17.0,19.0,1.1176470588,10.53,10.53,15.79,36.84,21.05,0.0,5.26,0.0,0.0,10.53,15.79,21.05,15.79,21.05,15.79,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.56,228.9,255.19,251.02,,,,,,
18239,2019,2,24,2408003,2,24085812,3,2,100.0,41.7,,N�vel III,26.0,26.0,1.0,3.85,11.54,34.62,26.92,11.54,7.69,0.0,3.85,0.0,0.0,0.0,7.69,15.38,19.23,30.77,15.38,7.69,3.85,0.0,0.0,0.0,13.0,13.0,1.0,30.77,7.69,30.77,7.69,7.69,7.69,7.69,0.0,0.0,7.69,15.38,38.46,15.38,7.69,7.69,7.69,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.47,207.66,238.27,246.12,,,,,,
18240,2019,2,24,2408102,1,24056731,3,1,89.7,37.5,,N�vel IV,155.0,134.0,0.864516129,10.58,8.71,19.03,18.42,19.18,16.46,6.19,0.69,0.74,0.0,1.46,10.67,16.4,18.76,19.6,19.28,7.12,5.76,0.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.12,203.54,,,,,,,,
18241,2019,2,24,2408102,1,24056740,2,1,100.0,98.3,,N�vel IV,43.0,38.0,0.8837209302,0.0,10.82,23.96,15.9,10.82,20.52,15.45,2.54,0.0,0.0,0.0,13.36,8.06,20.97,18.88,15.9,17.76,5.07,0.0,0.0,0.0,45.0,36.0,0.8,17.07,19.57,21.71,11.32,19.2,8.26,2.88,0.0,0.0,22.26,8.26,19.57,16.51,25.14,8.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.11,212.56,242.46,242.33,,,,,,
18242,2019,2,24,2408102,1,24057363,2,1,100.0,,,N�vel IV,52.0,46.0,0.8846153846,0.0,6.66,15.01,24.62,21.36,10.68,8.67,8.67,4.33,0.0,0.0,4.33,6.97,23.68,23.68,21.67,10.37,9.29,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.96,217.24,,,,,,,,
18243,2019,2,24,2408102,1,24057371,2,1,100.0,,,N�vel V,22.0,20.0,0.9090909091,0.0,5.0,0.0,20.0,20.0,20.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,25.0,20.0,10.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.91,242.41,,,,,,,,
18244,2019,2,24,2408102,1,24057436,2,1,100.0,,,N�vel IV,49.0,46.0,0.9387755102,0.0,6.48,13.26,17.51,21.66,15.08,15.08,8.8,2.13,0.0,2.13,6.48,8.6,17.41,30.57,13.06,12.96,6.68,2.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.72,211.85,,,,,,,,
18245,2019,2,24,2408102,1,24057452,3,1,87.5,,,N�vel IV,60.0,59.0,0.9833333333,1.72,6.9,5.17,24.14,15.52,17.24,18.96,5.17,5.17,0.0,0.0,1.73,6.9,17.25,22.41,24.13,8.62,17.25,0.0,1.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.31,229.06,,,,,,,,
18246,2019,2,24,2408102,1,24057550,2,1,92.4,,,N�vel IV,63.0,52.0,0.8253968254,9.58,11.6,13.49,22.95,28.88,3.85,5.8,3.85,0.0,0.0,0.0,7.75,17.16,23.14,21.18,15.32,9.65,5.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.97,207.02,,,,,,,,
18247,2019,2,24,2408102,1,24057568,2,1,100.0,,,N�vel IV,31.0,29.0,0.935483871,17.24,24.14,13.79,17.24,13.79,10.34,3.45,0.0,0.0,0.0,3.45,10.34,31.03,31.03,10.34,6.9,6.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4,183.41,,,,,,,,
18248,2019,2,24,2408102,1,24057592,2,1,,92.3,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,55.0,49.0,0.8909090909,14.09,20.88,24.3,14.44,16.0,6.48,1.9,1.9,0.0,3.81,20.31,30.25,22.82,16.42,4.15,0.0,2.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.16,250.31,,,,,,
18249,2019,2,24,2408102,1,24057614,2,1,,,99.0,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,199.0,0.8056680162,18.78,7.75,15.68,18.11,21.65,12.44,5.17,0.43,0.0,19.93,14.62,16.06,18.5,17.2,7.13,4.35,1.78,0.43,0.0,0.0,13.0,13.0,1.0,7.69,0.0,15.38,23.08,15.38,38.46,0.0,0.0,0.0,0.0,7.69,23.08,23.08,15.38,7.69,15.38,0.0,7.69,0.0,0.0,260.0,212.0,0.8153846154,18.22,7.36,15.66,18.36,21.34,13.74,4.91,0.41,0.0,18.94,14.28,16.41,18.73,17.11,7.16,4.9,1.69,0.79,0.0,0.0,,,,,277.46,271.31,301.64,308.01,278.67,273.14
18250,2019,2,24,2408102,1,24057657,2,1,,100.0,100.0,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,66.0,58.0,0.8787878788,8.56,7.76,16.75,15.18,26.44,18.69,5.06,1.56,0.0,3.5,12.82,19.06,31.13,20.62,6.62,3.12,3.12,0.0,0.0,106.0,68.0,0.641509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,68.0,0.641509434,,,,,,,,,,,,,,,,,,,,,,,268.43,263.05,,,,,,
18251,2019,2,24,2408102,1,24057762,2,1,,62.0,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,0.8333333333,14.91,23.36,14.29,27.95,13.04,3.23,0.0,3.23,0.0,14.91,18.14,18.88,22.73,16.27,5.84,3.23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.59,240.24,,,,,,
18252,2019,2,24,2408102,1,24057789,2,1,100.0,100.0,,N�vel V,49.0,33.0,0.6734693878,,,,,,,,,,,,,,,,,,,,,,32.0,28.0,0.875,7.14,14.29,21.43,28.57,3.57,17.86,0.0,7.14,0.0,7.14,10.71,21.43,32.14,7.14,14.29,3.57,3.57,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.96,259.25,,,,,,
18253,2019,2,24,2408102,1,24057797,2,1,100.0,,,N�vel V,28.0,27.0,0.9642857143,0.0,7.41,3.7,14.81,18.52,33.33,18.52,0.0,3.7,0.0,0.0,3.7,0.0,14.81,25.93,14.81,14.81,14.81,0.0,11.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.81,245.15,,,,,,,,
18254,2019,2,24,2408102,1,24057800,2,1,,84.9,,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,122.0,99.0,0.8114754098,13.91,17.12,16.26,21.33,17.3,7.99,4.0,2.09,0.0,12.77,21.99,15.21,21.43,16.35,5.23,5.07,1.0,0.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.85,249.27,,,,,,
18255,2019,2,24,2408102,1,24057835,2,1,100.0,,,N�vel IV,29.0,28.0,0.9655172414,3.57,3.57,28.57,10.71,17.86,14.29,14.29,7.14,0.0,0.0,0.0,0.0,14.29,17.86,7.14,42.86,3.57,7.14,7.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.86,226.77,,,,,,,,
18256,2019,2,24,2408102,1,24057851,2,1,,55.6,60.8,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,73.0,51.0,0.698630137,,,,,,,,,,,,,,,,,,,,70.0,50.0,0.7142857143,,,,,,,,,,,,,,,,,,,,,20.0,17.0,0.85,5.88,5.88,11.76,47.06,11.76,5.88,11.76,0.0,0.0,11.76,5.88,17.65,29.41,11.76,17.65,5.88,0.0,0.0,0.0,0.0,90.0,67.0,0.7444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,289.93,282.05,,
18257,2019,2,24,2408102,1,24057894,2,1,,75.8,86.4,N�vel IV,,,,,,,,,,,,,,,,,,,,,,,,,49.0,41.0,0.8367346939,16.89,7.77,16.48,16.48,20.31,17.31,4.77,0.0,0.0,24.25,14.71,16.06,20.72,19.07,5.18,0.0,0.0,0.0,0.0,34.0,10.0,0.2941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,10.0,0.2941176471,,,,,,,,,,,,,,,,,,,,,,,254.9,237.65,,,,,,
18258,2019,2,24,2408102,1,24057908,2,1,,100.0,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,1.0909090909,8.33,33.33,25.0,16.67,8.33,0.0,8.33,0.0,0.0,16.67,16.67,8.33,16.67,25.0,8.33,8.33,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.86,251.52,,,,,,
18259,2019,2,24,2408102,1,24057916,2,1,100.0,100.0,97.2,N�vel III,51.0,41.0,0.8039215686,12.27,9.58,14.79,22.18,24.2,11.93,5.04,0.0,0.0,0.0,2.35,14.62,24.37,22.18,24.2,4.71,7.56,0.0,0.0,0.0,0.0,56.0,36.0,0.6428571429,,,,,,,,,,,,,,,,,,,,60.0,42.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,42.0,0.7,,,,,,,,,,,,,,,,,,,,,185.55,186.89,,,,,,,,
18260,2019,2,24,2408102,1,24057924,2,1,83.8,,,N�vel IV,57.0,48.0,0.8421052632,9.15,10.18,27.86,29.83,5.92,13.1,3.95,0.0,0.0,0.0,0.0,6.55,24.23,29.83,18.71,8.52,10.18,0.0,0.0,1.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.73,197.4,,,,,,,,
18261,2019,2,24,2408102,1,24057975,2,1,,100.0,,N�vel V,,,,,,,,,,,,,,,,,,,,,,,,,30.0,25.0,0.8333333333,16.0,16.0,12.0,16.0,20.0,20.0,0.0,0.0,0.0,20.0,12.0,12.0,20.0,20.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.36,246.38,,,,,,
18262,2019,2,24,2408102,1,24058076,2,1,100.0,,,N�vel III,22.0,19.0,0.8636363636,16.67,11.11,11.11,38.89,22.22,0.0,0.0,0.0,0.0,0.0,5.56,11.11,22.22,22.22,16.67,11.11,11.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,188.92,,,,,,,,
